drug_id,drug_seq
508846,CN(C(=O)c1nc2[C@@H](F)C[C@@H](c3ccccc3)n2n1)c1ccccc1
508847,CN(CC(F)F)C(=O)c1nc2[C@@H](F)C[C@@H](c3ccccc3)n2n1
508848,CN(CC(F)(F)F)C(=O)c1nc2[C@@H](F)C[C@@H](c3ccccc3)n2n1
508849,F[C@H]1C[C@@H](c2ccccc2)n2nc(nc12)C(=O)N1CCC(Cc2ccccc2)C1
508850,F[C@H]1C[C@@H](c2ccccc2)n2nc(nc12)C(=O)N1CCCc2ccccc2C1
508851,F[C@H]1C[C@@H](c2ccccc2)n2nc(nc12)C(=O)N1CCc2cccc(F)c2C1
508852,CC1N(CCc2cccc(F)c12)C(=O)c1nc2[C@@H](F)C[C@@H](c3ccccc3)n2n1
508853,CC1N(CCc2ccccc12)C(=O)c1nc2[C@@H](F)C[C@@H](c3ccccc3)n2n1
508854,F[C@H]1C[C@@H](c2ccccc2)n2nc(nc12)C(=O)N1CCC(F)(F)C1
508855,F[C@H]1C[C@@H](c2ccccc2)n2nc(nc12)C(=O)N1CCc2ccccc2C1
508856,F[C@@H]1C[C@H](c2ccccc2)n2nc(nc12)C(=O)N1CC2C(C1)C2(F)F
508857,F[C@@H]1C[C@H](c2ccccc2)n2nc(nc12)C(=O)N1CC2CC2C1
508858,FC1(F)CN(C1)C(=O)c1cc2CCC(c3ccccc3)n2n1
508859,CCC(F)(F)n1ncc2cnc(cc12)C(=O)N1CC(F)(F)C1
508860,F[C@@H]1C[C@H](c2ccccc2)n2nc(nc12)C(=O)N1CCC1
508861,CN(C)C(=O)c1nc2[C@H](F)C[C@H](c3ccccc3)n2n1
509126,CCC(F)(F)[C@H]1CCc2nc(nn12)C(=O)N[C@H]1CCc2cc(F)cc(F)c2NC1=O
509128,CN1c2ccccc2OC[C@H](NC(=O)c2nc3[C@@H](F)C[C@H](c4ccccc4)n3n2)C1=O
509148,F[C@H]1C[C@H](c2ccccc2)n2nc(nc12)C(=O)N[C@H]1CCc2cc(F)cc(F)c2NC1=O
509171,F[C@@H]1C[C@H](c2ccccc2)n2nc(nc12)C(=O)N[C@H]1CCc2cc(F)cc(F)c2NC1=O
509236,CN1c2ccccc2OC[C@H](NC(=O)c2ncc3cnn(CC(C)(F)F)c3n2)C1=O
509237,CN1c2ccccc2OC[C@H](NC(=O)c2ncc3cnn(C4CC4)c3n2)C1=O
509239,COc1cc2CC[C@H](NC(=O)c3nc4CC[C@H](c5ccccc5)n4n3)C(=O)N(C)c2cn1
509240,O=C(N[C@H]1CCc2ncccc2NC1=O)c1nc2CC[C@H](c3ccccc3)n2n1
509241,CN1c2ccccc2OC[C@H](NC(=O)c2nc3[C@@H](F)C[C@@H](c4ccccc4)n3n2)C1=O
509242,CN1c2ccnn2CC[C@H](NC(=O)c2nc3[C@@H](F)C[C@@H](c4ccccc4)n3n2)C1=O
509243,COc1cc2CC[C@H](NC(=O)c3nc4CC[C@@H](c5ccccc5F)n4n3)C(=O)N(C)c2cn1
509244,Fc1ccccc1[C@@H]1CCc2nc(nn12)C(=O)N[C@H]1CCc2ncccc2NC1=O
509245,CN1c2cccnc2CC[C@H](NC(=O)c2nc3CC[C@H](c4ccccc4F)n3n2)C1=O
509247,CN1c2ccccc2OC[C@H](NC(=O)c2cc3[C@@H](OCCn3n2)c2ccccc2)C1=O
509248,Fc1cc(F)c2NC(=O)[C@H](CCc2c1)NC(=O)c1cc2C(OCCn2n1)c1ccccc1
509249,CN1c2ccccc2OC[C@H](NC(=O)c2cc3n(CC(C)(F)F)ncc3cn2)C1=O
509250,CN1c2cccnc2CC[C@H](NC(=O)c2nc3[C@@H](CCn3n2)c2ccccc2F)C1=O
509251,CN1c2cccnc2CC[C@H](NC(=O)c2nc3[C@@H](CCn3n2)c2ccccc2)C1=O
509252,CN1c2cccnc2CC[C@H](NC(=O)c2nc3CC[C@@H](c4ccccc4)n3n2)C1=O
509253,F[C@@H]1C[C@@H](c2ccccc2)n2nc(nc12)C(=O)N[C@H]1CCc2cc(F)cc(F)c2NC1=O
509254,CN1c2ccccc2OC[C@H](NC(=O)c2nc3[C@H](F)C[C@@H](c4ccccc4)n3n2)C1=O
509255,CN1c2cc(C)nn2CC[C@H](NC(=O)c2nc3[C@@H](F)C[C@H](c4ccccc4)n3n2)C1=O
509256,CN1c2ccnn2CC[C@H](NC(=O)c2nc3[C@@H](F)C[C@H](c4ccccc4)n3n2)C1=O
509257,Fc1cc(F)c2NC(=O)[C@H](CCc2c1)NC(=O)c1nc2n(n1)C(CC2(F)F)c1ccccc1
509258,CN1c2ccccc2OC[C@H](NC(=O)c2nc3n(n2)C(CC3(F)F)c2ccccc2)C1=O
509259,FC1CC(c2ccccc2)n2nc(nc12)C(=O)N[C@H]1CCc2cc(F)cc(F)c2NC1=O
509260,CN1c2ccccc2OC[C@H](NC(=O)c2nc3C(F)CC(c4ccccc4)n3n2)C1=O
509261,CN1c2ccnn2CC[C@H](NC(=O)c2nc3C(F)CC(c4ccccc4)n3n2)C1=O
509262,CN1c2ccnn2CC[C@H](NC(=O)c2nc3[C@@H](CCn3n2)c2ccccc2F)C1=O
509263,CN1c2cc(C)nn2CC[C@H](NC(=O)c2nc3[C@@H](CCn3n2)c2ccccc2F)C1=O
509264,CN1c2cn(C)nc2CC[C@H](NC(=O)c2ncn(Cc3ccccc3F)n2)C1=O
509265,CN1c2cn(C)nc2CC[C@H](NC(=O)c2ncn(Cc3ccccc3)n2)C1=O
509266,CN1c2cnn(C)c2CC[C@H](NC(=O)c2ncn(Cc3ccccc3F)n2)C1=O
509267,CN1c2cnn(C)c2CC[C@H](NC(=O)c2ncn(Cc3ccccc3)n2)C1=O
509268,CN1c2cc(CC3CCOC3)nn2CC[C@H](NC(=O)c2ncn(Cc3ccccc3)n2)C1=O
509270,CN1c2cc(C)nn2CC[C@H](NC(=O)c2nc3[C@@H](F)C[C@@H](c4ccccc4)n3n2)C1=O
509272,CN1c2cc(C)nn2CC[C@H](NC(=O)c2nc3n(n2)[C@H](CC3(F)F)c2ccccc2)C1=O
509273,CN1c2ccccc2OC[C@H](NC(=O)c2nc3n(n2)[C@H](CC3(F)F)c2ccccc2)C1=O
509274,CN1c2ccnn2CC[C@H](NC(=O)c2nc3n(n2)[C@H](CC3(F)F)c2ccccc2)C1=O
509275,CCC(F)(F)[C@@H]1CCc2nc(nn12)C(=O)N[C@H]1COc2ccccc2N(C)C1=O
510049,COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)COP(O)(O)=O
51080,CCOC(=O)c1[nH]cnc1N=Nc1c(O)ccc2ccccc12
511431,CN1[C@H]2CC[C@H]2N(C1=O)c1ccc(cn1)C#Cc1ccccc1
511432,CN1[C@H]2CC[C@H]2N(C1=O)c1ccc(cn1)C#Cc1cccc(F)c1
511433,CN1[C@H]2CC[C@H]2N(C1=O)c1ccc(cn1)C#Cc1ccc(F)cc1
511435,CN1[C@H]2CC[C@H]2N(C1=O)c1ccc(cn1)C#Cc1cc(F)ccc1F
512405,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1cccc(c1)N(C)C)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512406,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512410,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1ccc(O)cc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512415,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
512421,CC(C)C[C@H](NC(=O)c1nc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512422,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1ccccc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512424,CC(C)C[C@H](NC(=O)c1cc2c(O)cccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512425,CC(C)C[C@H](NC(=O)c1cc2cc(Cl)ccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512429,CC(C)COc1cccc2[nH]c(cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512436,CC(C)C[C@H](NC(=O)[C@H](CNC(=O)C(C)(C)C)NC(=O)OCc1ccccc1)C(=O)N[C@H](CCC(C)=O)C[C@@H]1CCNC1=O
512442,CC(C)C[C@H](NC(=O)c1cc2cc(OC(C)C)ccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512446,CC(OC(C)(C)C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CNC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O
512454,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccccc1
512458,CC(C)C[C@H](NC(=O)c1cc2ccccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512459,COc1ccc2[nH]c(cc2c1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512460,CC(C)C(NC(=O)C(C)NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)[C@@H](O)[C@H](O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)C(NC(=O)C(C)NC(=O)OCc1ccccc1)C(C)C
512474,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)[C@@H](C)OC(C)(C)C)C(=O)N[C@H](CCC(=O)C1CC1)C[C@@H]1CCNC1=O
512480,CC(C)C[C@H](NC(=O)C1Cc2ccccc2N1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512487,CC(C)C[C@H](NC(=O)c1cc2cc(O)ccc2[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512523,O=n1ccccc1S[Zn]Sc1ccccn1=O
512524,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1cccc(c1)N(C)C)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccccc1
512541,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2ncc(s2)-c2ccccc2)cc1
512543,O=N(=O)O[Hg]c1ccccc1
512546,COc1ccccc1NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512547,COc1ccc2cc([nH]c2c1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512549,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1cccc(c1)N(C)C)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1ncc(C)s1
512555,ClCC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)OCc1ccccc1
512556,Fc1ccc(C[C@H](NC(=O)OCc2ccccc2)C(=O)CCl)cc1
512561,CC(C)(C)OC(=O)C[C@H](NC(=O)OCc1ccccc1)C(=O)CBr
512590,COc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
512596,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2ncc(s2)-c2ccccc2OC)cc1
512605,CCOC(=O)\C=C\C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C=Cc1ccc(cc1)N(C)C
512606,CC(C)C[C@H](NC(=O)COc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512608,CC(C)C(NC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(=O)N[C@H](Cc1ccccc1)C(O)C(O)[C@@H](Cc1ccccc1)NC(=O)C(NC(=O)[C@@H](C)NC(=O)OCc1ccccc1)C(C)C
512610,COc1ccc(CCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
512612,CCOC(=O)C=C[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
512613,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccccc1
512614,COC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C
512616,CC(C)(C)OC(=O)Nc1cccn([C@@H](CC2CC2)C(=O)N[C@@H](C[C@@H]2CCNC2=O)[C@@H](O)C(=O)NCc2ccccc2)c1=O
512618,CC(C)C[C@H](NC(=O)c1c[nH]c2ccccc12)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512621,CC(C)C[C@H](NC(=O)\C=C\c1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512625,OC(=O)c1cc(C(O)=O)c(cc1C(O)=O)C(O)=O
512626,COc1ccc(\C=C\C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
512629,CC(C)C[C@H](NC(=O)c1nc2ccccc2s1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512631,CC(C)C[C@H](NC(=O)OC1CCCCC1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=O
512632,CC(C)CC(NC(=O)\C=C\c1ccccc1)C(=O)NC(CC1CCNC1=O)C=O
512633,CC(C)CC(NC(=O)COc1ccc(cc1)N(C)C)C(=O)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1
512634,CC(C)C[C@H](NC(=O)COc1cccc(c1)N(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512643,CCNCCc1ccc(cc1)C(=O)Cn1nnc2ccccc12
512654,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1)OCc1ccccc1
512659,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2ncc(s2)-c2ccc(Cl)cc2)cc1
512660,COc1ccc(\C=C\C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1OC
512661,CN(C)c1ccc(cc1)C(O)=O
512662,Cc1ccc2S[Zn]Sc2c1
512664,Cc1ccc(S)c(S)c1
512668,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2ncc(s2)-c2ccc(C)cc2)cc1
512672,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)CNc1ccccc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512677,COc1ccc(OCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
512678,CCCC[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512682,CC(C)C[C@H](NC(=O)c1ccc[nH]1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512683,CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512688,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)c1cc(C)on1)C(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C=CC(=O)OCc1ccccc1
512689,COc1ccccc1OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512705,C[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CCO
512709,OC[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)C=Cc1ccccc1
512713,CC[Hg]Sc1ccccc1C(=O)O[Na]
512715,CCOC(=O)C=CC(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C=Cc1ccc(cc1)N(=O)=O
512717,COc1ccccc1-c1cnc(s1)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
512725,CC(C)C[C@H](NC(=O)C1CCC(=O)N1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512732,CC(C)C[C@@H](NC(=O)[C@H](NC(=O)COc1cccnc1)C(C)C)C(=O)N[C@H](C[C@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512737,CCOC(=O)C=CC(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C=Cc1ccc2OCOc2c1
512741,CC(C)C[C@H](NC(=O)Cc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512742,COc1ccc(NCC(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C(=O)c2nc3ccccc3s2)cc1
512755,C[C@@H]1C[C@@H]2[C@@](C)(CC[C@]3(C)C4=CC=C5C(C)=C(O)C(=O)C=C5[C@]4(C)CC[C@@]23C)CC1=O
512769,OB(O)c1cc(cc(c1)N(=O)=O)C(=O)Oc1ccc(OC(=O)c2cc(cc(c2)N(=O)=O)B(O)O)cc1
512782,CCOc1cccc(c1)C(=O)c1ccc(O)c(O)c1O
512789,CC(C)C[C@H](NC(=O)CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512790,CC(O)c1c(C)c2cc3[nH]c(cc4nc(cc5nc(cc1[nH]2)c(C)c5CCC(O)=O)c(CCC(O)=O)c4C)c(C)c3C(C)O
512819,S=c1sc(SC#N)nc2ccccc12
512826,NC(=N)Nc1ccc(cc1Cl)-c1ccc(o1)-c1ccc(NC(N)=N)c(Cl)c1
512828,Cn1c2nc3n(CC#Cc4ccc(Cl)c(Cl)c4)ccn3c2c(=O)n(C)c1=O
512843,OB(O)c1cc(cc(c1)N(=O)=O)C(=O)OCc1ccccc1COC(=O)c1cc(cc(c1)N(=O)=O)B(O)O
512848,CCOC(=O)C=CC(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C=Cc1ccc(cc1)-c1ccccc1
512851,COc1ccc2[nH]c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)c3nc4ccccc4s3)c(C)c2c1
512852,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccoc1)C(C)C)C(C)C
512853,CCOC(=O)\C=C\[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CCC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1ccco1)C(C)C)C(C)C
512866,CC(C)C[C@H](NC(=O)CCc1cccnc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512873,CCc1c([nH]c2ccc(OC)cc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512883,CC(=C)C1CCC2(CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC34C)C12)C(O)=O
512884,CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@H](CO)NC(=O)[C@H](CCC(O)=O)NC(C)=O)[C@@H](C)O)C(=O)N[C@H](CO)CCC(N)=O
512887,CC(C)C[C@H](NC(=O)COc1ccc(O)cc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512894,CCOC(=O)C=CC(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C=Cc1ccc(OC)cc1OC
512896,O=C1OC[C@H](Cc2ccc3OCOc3c2)C1=Cc1ccc2OCOc2c1
512902,CSCCC(NC(=O)OCc1ccccc1)C(=O)NC(CC1CCNC1=O)C(=O)c1nc2ccccc2s1
512931,O=N(=O)c1ccccc1C1N(CCN1c1ccccc1)c1ccccc1
512932,CC1OC(OCC2OC(Oc3c(oc4cc(O)cc(O)c4c3=O)-c3ccc(O)c(O)c3)C(O)C(O)C2O)C(O)C(O)C1OCC(=O)Nc1ccc(cc1)N([C@H](C(=O)NC(C)(C)C)c1ccsc1)C(=O)n1cc(nn1)-c1ccccc1
512965,CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
512984,OB(O)c1cccc(COC(=O)c2cc(cc(c2)N(=O)=O)B(O)O)c1
513021,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2ncc(s2)-c2ccc3ccccc3c2)cc1
513028,CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
513032,Cc1onc(c1COc1ccc(cn1)C(=O)NC1CCOCC1)-c1ccc(C)nc1
513038,Cc1onc(c1COc1ccc(cn1)C(=O)NCC1CC1)-c1ccc(C)nc1
513040,CCNC(=O)c1ccc(OCc2c(C)onc2-c2ccc(C)nc2)nc1
513042,CCC[C@@H](CO)NC(=O)c1ccc(OCc2c(C)onc2-c2ccc(C)nc2)nc1
513047,CCC[C@@H](CO)NC(=O)c1ccc(OCc2c(onc2-c2ccc(C)nc2)C2CC2)nc1
513048,Cc1ccc(cn1)-c1noc(C2CC2)c1COc1ccc(cn1)C(=O)NC1CCOCC1
513050,CC(NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF
513053,CCC[C@@H](CO)NC(=O)c1ccc(OCc2c(C)onc2-c2ccc(C)nc2)nn1
513054,Cc1onc(c1COc1ccc(nn1)C(=O)NC1CCOCC1)-c1ccc(C)nc1
513056,CC(C)CN1Cc2cc(OCc3c(C)onc3-c3ccc(C)nc3)ncc2C1=O
513058,CN1Cc2cc(OCc3c(C)onc3-c3ccc(C)nc3)ncc2C1=O
513059,CC[C@@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1nc2ccccc2s1
513062,CC(C)CNC(=O)c1ccc(OCc2c(C)onc2-c2ccc(C)nc2)nc1
513064,Cc1onc(c1COc1cc2CN(CCO)C(=O)c2cn1)-c1ccc(C)nc1
513065,CCC[C@@H](CO)N1Cc2cc(OCc3c(C)onc3-c3ccc(C)nc3)ncc2C1=O
513066,CCC[C@@H](CO)NC(=O)c1cnc(OCc2c(C)onc2-c2ccc(C)nc2)cn1
513070,CCC(=C)C(=O)c1ccc(OCC(=O)NC(C)(C)C(N)=O)c(Cl)c1Cl
513071,Cc1onc(c1COc1cnc(cn1)C(=O)NC1CCOCC1)-c1ccc(C)nc1
513072,Cc1onc(c1COc1ccc(cn1)C(=O)NC1CCS(=O)(=O)C1)-c1ccc(C)nc1
513073,CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)c1ncc(s1)-c1ccc(C)cc1
513074,CN(C)CCCNC(=O)C(NC(=O)c1ccc(C)cc1)=Cc1ccc(o1)-c1cccc(c1)[N+]([O-])=O
513077,Cc1onc(c1COc1ccc(cn1)C(N)=O)-c1ccc(C)nc1
513078,Cc1onc(c1COc1ccc(nn1)C(N)=O)-c1ccc(C)nc1
513081,Cc1onc(c1COc1ccc(cn1)C(=O)N[C@H]1CCS(=O)(=O)C1)-c1ccc(C)nc1
513087,Cc1onc(c1COc1ccc(cn1)C(=O)N[C@@H]1CCS(=O)(=O)C1)-c1ccc(C)nc1
513088,Cc1onc(c1COc1ccc(cn1)C(=O)NC1CCS(=O)(=O)CC1)-c1ccc(C)nc1
51309,COc1ccc(cc1)C(CC(=O)N1CCOCC1)c1c(OC)cc(OC)c2c(cc(=O)oc12)-c1ccccc1
513090,C[C@@H](O)[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](CC(N)=O)NC(C)=O)C(=O)N[C@@H](CO)C(=O)N[C@H](CO)CCC(N)=O
513091,CC(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@H](CO)CCC(N)=O
513092,CN(C)CCCNC(=O)C(NC(=O)c1ccc(C)cc1)=Cc1ccc(o1)-c1ccccc1[N+]([O-])=O
513093,Cc1onc(c1COc1cc2CN(C3CCOCC3)C(=O)c2cn1)-c1ccc(C)nc1
513097,Cc1onc(c1COc1ccc(nn1)C(=O)N[C@H]1CCCC[C@H]1O)-c1ccc(C)nc1
513099,Cc1onc(c1COc1ccc(nn1)C(=O)N[C@H]1CCCC[C@@H]1O)-c1ccc(C)nc1
513100,CCC(=C)C(=O)c1ccc(OCC(=O)NC(C)(C)C)c(Cl)c1Cl
513102,Cc1onc(c1COc1ccc(nn1)C(=O)N[C@@H]1CCCC[C@H]1O)-c1ccc(C)nc1
513103,Cc1onc(c1COc1ccc(nn1)C(=O)NC1CC1)-c1ccc(C)nc1
513106,Cc1onc(c1COc1ccc(nn1)C(=O)N[C@@H]1CCCC[C@@H]1O)-c1ccc(C)nc1
513107,Cc1onc(c1COc1ccc(nn1)C(=O)N[C@@H]1CCOC[C@H]1O)-c1ccc(C)nc1
513109,Cc1onc(c1COc1ccc(nn1)C(=O)NCCO)-c1ccc(C)nc1
513110,Cc1onc(c1COc1ccc(nn1)C(=O)NC1CCS(=O)(=O)CC1)-c1ccc(C)nc1
513111,Cc1onc(c1COc1ccc(nn1)C(=O)NCC1CC1)-c1ccc(C)nc1
513112,COc1ccc(cc1)-c1cnc(s1)C(=O)[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1
513115,COc1ccc(OCC(=O)N[C@H](C(C)C)C(=O)N[C@H](CC(C)C)C(=O)N[C@H](C[C@H]2CCNC2=O)C(=O)c2ncc(s2)-c2ccc(OC)cc2)cc1
513118,Cc1onc(c1COc1ccc(nn1)C(=O)NC(C)(C)CO)-c1ccc(C)nc1
